idMiembroSecundario,tipo
105212,Invitado
105213,Padre
105214,Egresado
105215,Egresado
105216,Invitado
105217,Invitado
105218,Egresado
105219,Egresado
105220,Egresado
105221,Egresado
105222,Egresado
105223,Invitado
105224,Padre
105225,Invitado
105226,Egresado
105227,Invitado
105228,Egresado
105229,Padre
105230,Invitado
105231,Egresado
105232,Invitado
105233,Egresado
105234,Egresado
105235,Egresado
105236,Invitado
105237,Invitado
105238,Padre
105239,Padre
105240,Invitado
105241,Padre
105242,Padre
105243,Egresado
105244,Invitado
105245,Padre
105246,Padre
105247,Egresado
105248,Egresado
105249,Padre
105250,Invitado
105251,Egresado
105252,Padre
105253,Padre
105254,Egresado
105255,Padre
105256,Egresado
105257,Invitado
105258,Padre
105259,Egresado
105260,Invitado
105261,Egresado
105262,Invitado
105263,Invitado
105264,Invitado
105265,Invitado
105266,Padre
105267,Egresado
105268,Invitado
105269,Egresado
105270,Invitado
105271,Padre
105272,Padre
105273,Invitado
105274,Egresado
105275,Invitado
105276,Padre
105277,Egresado
105278,Padre
105279,Padre
105280,Padre
105281,Egresado
105282,Invitado
105283,Padre
105284,Padre
105285,Padre
105286,Invitado
105287,Egresado
105288,Invitado
105289,Padre
105290,Padre
105291,Egresado
105292,Egresado
105293,Egresado
105294,Invitado
105295,Egresado
105296,Egresado
105297,Invitado
105298,Invitado
105299,Invitado
105300,Egresado
105301,Egresado
105302,Egresado
105303,Egresado
105304,Egresado
105305,Egresado
105306,Invitado
105307,Padre
105308,Invitado
105309,Invitado
105310,Padre
105311,Padre
105312,Egresado
105313,Invitado
105314,Egresado
105315,Padre
105316,Padre
105317,Padre
105318,Egresado
105319,Invitado
105320,Padre
105321,Egresado
105322,Egresado
105323,Invitado
105324,Egresado
105325,Padre
105326,Egresado
105327,Egresado
105328,Invitado
105329,Egresado
105330,Padre
105331,Invitado
105332,Invitado
105333,Invitado
105334,Invitado
105335,Invitado
105336,Padre
105337,Padre
105338,Egresado
105339,Padre
105340,Padre
105341,Invitado
105342,Egresado
105343,Egresado
105344,Egresado
105345,Padre
105346,Padre
105347,Egresado
105348,Invitado
105349,Invitado
105350,Egresado
105351,Invitado
105352,Invitado
105353,Invitado
105354,Egresado
105355,Invitado
105356,Padre
105357,Padre
105358,Egresado
105359,Invitado
105360,Padre
105361,Egresado
105362,Padre
105363,Invitado
105364,Invitado
105365,Egresado
105366,Invitado
105367,Invitado
105368,Egresado
105369,Egresado
105370,Invitado
105371,Egresado
105372,Egresado
105373,Egresado
105374,Egresado
105375,Invitado
105376,Padre
105377,Padre
105378,Padre
105379,Invitado
105380,Egresado
105381,Padre
105382,Invitado
105383,Invitado
105384,Egresado
105385,Padre
105386,Egresado
105387,Invitado
105388,Egresado
105389,Invitado
105390,Egresado
105391,Egresado
105392,Invitado
105393,Padre
105394,Invitado
105395,Invitado
105396,Padre
105397,Invitado
105398,Egresado
105399,Padre
105400,Egresado
105401,Invitado
105402,Egresado
105403,Invitado
105404,Invitado
105405,Padre
105406,Invitado
105407,Invitado
105408,Invitado
105409,Egresado
105410,Padre
105411,Egresado
105412,Invitado
105413,Egresado
105414,Padre
105415,Invitado
105416,Egresado
105417,Padre
105418,Invitado
105419,Egresado
105420,Padre
105421,Invitado
105422,Invitado
105423,Egresado
105424,Padre
105425,Egresado
105426,Invitado
105427,Egresado
105428,Padre
105429,Egresado
105430,Egresado
105431,Padre
105432,Padre
105433,Invitado
105434,Padre
105435,Invitado
105436,Invitado
105437,Egresado
105438,Egresado
105439,Invitado
105440,Invitado
105441,Invitado
105442,Invitado
105443,Padre
105444,Egresado
105445,Egresado
105446,Padre
105447,Egresado
105448,Invitado
105449,Padre
105450,Invitado
105451,Egresado
105452,Invitado
105453,Egresado
105454,Egresado
105455,Padre
105456,Egresado
105457,Invitado
105458,Invitado
105459,Invitado
105460,Padre
105461,Invitado
105462,Padre
105463,Padre
105464,Invitado
105465,Padre
105466,Padre
105467,Padre
105468,Padre
105469,Egresado
105470,Padre
105471,Invitado
105472,Egresado
105473,Padre
105474,Egresado
105475,Padre
105476,Padre
105477,Padre
105478,Egresado
105479,Padre
105480,Invitado
105481,Padre
105482,Egresado
105483,Invitado
105484,Egresado
105485,Egresado
105486,Egresado
105487,Invitado
105488,Egresado
105489,Padre
105490,Invitado
105491,Invitado
105492,Invitado
105493,Egresado
105494,Invitado
105495,Egresado
105496,Invitado
105497,Padre
105498,Invitado
105499,Padre
105500,Egresado
105501,Egresado
105502,Egresado
105503,Padre
105504,Padre
105505,Invitado
105506,Egresado
105507,Padre
105508,Padre
105509,Invitado
105510,Padre
105511,Invitado
105512,Padre
105513,Padre
105514,Padre
105515,Egresado
105516,Invitado
105517,Invitado
105518,Padre
105519,Invitado
105520,Padre
105521,Invitado
105522,Padre
105523,Invitado
105524,Invitado
105525,Invitado
105526,Egresado
105527,Invitado
105528,Invitado
105529,Egresado
105530,Invitado
105531,Padre
105532,Padre
105533,Invitado
105534,Padre
105535,Padre
105536,Invitado
105537,Padre
105538,Invitado
105539,Padre
105540,Egresado
105541,Invitado
105542,Invitado
105543,Egresado
105544,Egresado
105545,Egresado
105546,Invitado
105547,Egresado
105548,Egresado
105549,Padre
105550,Padre
105551,Padre
105552,Padre
105553,Invitado
105554,Padre
105555,Padre
105556,Egresado
105557,Egresado
105558,Egresado
105559,Egresado
105560,Invitado
105561,Padre
105562,Padre
105563,Egresado
105564,Invitado
105565,Egresado
105566,Padre
105567,Padre
105568,Padre
105569,Invitado
105570,Egresado
105571,Egresado
105572,Egresado
105573,Egresado
105574,Egresado
105575,Invitado
105576,Padre
105577,Padre
105578,Egresado
105579,Egresado
105580,Egresado
105581,Egresado
105582,Egresado
105583,Egresado
105584,Egresado
105585,Padre
105586,Padre
105587,Invitado
105588,Invitado
105589,Egresado
105590,Egresado
105591,Padre
105592,Invitado
105593,Padre
105594,Invitado
105595,Padre
105596,Padre
105597,Invitado
105598,Invitado
105599,Egresado
105600,Egresado
105601,Egresado
105602,Padre
105603,Padre
105604,Egresado
105605,Egresado
105606,Padre
105607,Invitado
105608,Invitado
105609,Padre
105610,Padre
105611,Padre
105612,Padre
105613,Padre
105614,Egresado
105615,Padre
105616,Invitado
105617,Padre
105618,Egresado
105619,Egresado
105620,Egresado
105621,Invitado
105622,Egresado
105623,Padre
105624,Padre
105625,Invitado
105626,Invitado
105627,Padre
105628,Invitado
105629,Padre
105630,Padre
105631,Egresado
105632,Invitado
105633,Invitado
105634,Invitado
105635,Invitado
105636,Invitado
105637,Invitado
105638,Invitado
105639,Egresado
105640,Invitado
105641,Egresado
105642,Padre
105643,Egresado
105644,Padre
105645,Invitado
105646,Egresado
105647,Egresado
105648,Padre
105649,Egresado
105650,Padre
105651,Invitado
105652,Padre
105653,Padre
105654,Padre
105655,Egresado
105656,Invitado
105657,Egresado
105658,Egresado
105659,Padre
105660,Invitado
105661,Invitado
105662,Invitado
105663,Invitado
105664,Egresado
105665,Invitado
105666,Padre
105667,Invitado
105668,Egresado
105669,Invitado
105670,Padre
105671,Padre
105672,Egresado
105673,Egresado
105674,Egresado
105675,Padre
105676,Egresado
105677,Invitado
105678,Invitado
105679,Padre
105680,Egresado
105681,Invitado
105682,Padre
105683,Egresado
105684,Invitado
105685,Egresado
105686,Invitado
105687,Invitado
105688,Invitado
105689,Padre
105690,Egresado
105691,Padre
105692,Padre
105693,Egresado
105694,Invitado
105695,Invitado
105696,Padre
105697,Padre
105698,Egresado
105699,Invitado
105700,Padre
105701,Egresado
105702,Padre
105703,Padre
105704,Egresado
105705,Padre
105706,Padre
105707,Egresado
105708,Invitado
105709,Invitado
105710,Egresado
105711,Padre
105712,Egresado
105713,Invitado
105714,Egresado
105715,Padre
105716,Invitado
105717,Egresado
105718,Padre
105719,Invitado
105720,Egresado
105721,Padre
105722,Padre
105723,Egresado
105724,Invitado
105725,Padre
105726,Padre
105727,Egresado
105728,Padre
105729,Invitado
105730,Invitado
105731,Padre
105732,Padre
105733,Padre
105734,Egresado
105735,Padre
105736,Padre
105737,Egresado
105738,Egresado
105739,Invitado
105740,Padre
105741,Invitado
105742,Padre
105743,Egresado
105744,Invitado
105745,Invitado
105746,Padre
105747,Egresado
105748,Egresado
105749,Egresado
105750,Invitado
105751,Invitado
105752,Padre
105753,Egresado
105754,Padre
105755,Invitado
105756,Padre
105757,Invitado
105758,Invitado
105759,Invitado
105760,Egresado
105761,Padre
105762,Invitado
105763,Padre
105764,Egresado
105765,Padre
105766,Padre
105767,Invitado
105768,Egresado
105769,Egresado
105770,Egresado
105771,Egresado
105772,Egresado
105773,Egresado
105774,Invitado
105775,Invitado
105776,Padre
105777,Invitado
105778,Egresado
105779,Padre
105780,Padre
105781,Egresado
105782,Invitado
105783,Invitado
105784,Invitado
105785,Egresado
105786,Invitado
105787,Egresado
105788,Padre
105789,Egresado
105790,Egresado
105791,Invitado
105792,Padre
105793,Padre
105794,Egresado
105795,Egresado
105796,Egresado
105797,Padre
105798,Padre
105799,Egresado
105800,Invitado
105801,Egresado
105802,Padre
105803,Egresado
105804,Padre
105805,Egresado
105806,Egresado
105807,Padre
105808,Padre
105809,Egresado
105810,Padre
105811,Invitado
105812,Egresado
105813,Invitado
105814,Padre
105815,Invitado
105816,Egresado
105817,Egresado
105818,Egresado
105819,Invitado
105820,Egresado
105821,Invitado
105822,Egresado
105823,Padre
105824,Invitado
105825,Egresado
105826,Invitado
105827,Padre
105828,Egresado
105829,Egresado
105830,Egresado
105831,Invitado
105832,Egresado
105833,Egresado
105834,Egresado
105835,Padre
105836,Egresado
105837,Egresado
105838,Padre
105839,Egresado
105840,Invitado
105841,Invitado
105842,Egresado
105843,Invitado
105844,Egresado
105845,Padre
105846,Egresado
105847,Invitado
105848,Invitado
105849,Egresado
105850,Egresado
105851,Egresado
105852,Padre
105853,Egresado
105854,Invitado
105855,Padre
105856,Egresado
105857,Egresado
105858,Egresado
105859,Invitado
105860,Padre
105861,Invitado
105862,Egresado
105863,Egresado
105864,Invitado
105865,Padre
105866,Invitado
105867,Invitado
105868,Padre
105869,Egresado
105870,Egresado
105871,Padre
105872,Invitado
105873,Padre
105874,Invitado
105875,Egresado
105876,Padre
105877,Egresado
105878,Egresado
105879,Invitado
105880,Invitado
105881,Padre
105882,Padre
105883,Egresado
105884,Padre
105885,Egresado
105886,Egresado
105887,Egresado
105888,Egresado
105889,Invitado
105890,Egresado
105891,Egresado
105892,Invitado
105893,Egresado
105894,Egresado
105895,Invitado
105896,Invitado
105897,Invitado
105898,Invitado
105899,Invitado
105900,Invitado
105901,Padre
105902,Invitado
105903,Egresado
105904,Egresado
105905,Padre
105906,Invitado
105907,Egresado
105908,Padre
105909,Egresado
105910,Invitado
105911,Padre
105912,Invitado
105913,Egresado
105914,Egresado
105915,Padre
105916,Egresado
105917,Padre
105918,Padre
105919,Invitado
105920,Padre
105921,Invitado
105922,Invitado
105923,Egresado
105924,Padre
105925,Padre
105926,Egresado
105927,Padre
105928,Invitado
105929,Invitado
105930,Invitado
105931,Padre
105932,Padre
105933,Egresado
105934,Egresado
105935,Egresado
105936,Egresado
105937,Egresado
105938,Invitado
105939,Padre
105940,Egresado
105941,Invitado
105942,Egresado
105943,Egresado
105944,Padre
105945,Invitado
105946,Invitado
105947,Invitado
105948,Invitado
105949,Padre
105950,Padre
105951,Padre
105952,Invitado
105953,Padre
105954,Invitado
105955,Invitado
105956,Padre
105957,Invitado
105958,Padre
105959,Padre
105960,Egresado
105961,Padre
105962,Egresado
105963,Padre
105964,Padre
105965,Invitado
105966,Padre
105967,Invitado
105968,Padre
105969,Padre
105970,Egresado
105971,Egresado
105972,Padre
105973,Padre
105974,Egresado
105975,Invitado
105976,Egresado
105977,Egresado
105978,Egresado
105979,Padre
105980,Egresado
105981,Invitado
105982,Padre
105983,Invitado
105984,Padre
105985,Invitado
105986,Egresado
105987,Egresado
105988,Invitado
105989,Egresado
105990,Egresado
105991,Padre
105992,Egresado
105993,Egresado
105994,Invitado
105995,Egresado
105996,Egresado
105997,Invitado
105998,Padre
105999,Padre
106000,Invitado
106001,Padre
106002,Padre
106003,Egresado
106004,Invitado
106005,Egresado
106006,Invitado
106007,Egresado
106008,Padre
106009,Egresado
106010,Padre
106011,Egresado
106012,Egresado
106013,Invitado
106014,Padre
106015,Egresado
106016,Egresado
106017,Padre
106018,Padre
106019,Padre
106020,Padre
106021,Padre
106022,Egresado
106023,Invitado
106024,Egresado
106025,Egresado
106026,Egresado
106027,Invitado
106028,Invitado
106029,Egresado
106030,Invitado
106031,Egresado
106032,Padre
106033,Padre
106034,Padre
106035,Padre
106036,Egresado
106037,Padre
106038,Invitado
106039,Invitado
106040,Egresado
106041,Padre
106042,Padre
106043,Padre
106044,Egresado
106045,Invitado
106046,Invitado
106047,Invitado
106048,Padre
106049,Invitado
106050,Egresado
106051,Invitado
106052,Invitado
106053,Egresado
106054,Invitado
106055,Invitado
106056,Padre
106057,Invitado
106058,Egresado
106059,Egresado
106060,Egresado
106061,Invitado
106062,Invitado
106063,Padre
106064,Egresado
106065,Invitado
106066,Padre
106067,Invitado
106068,Invitado
106069,Padre
106070,Invitado
106071,Invitado
106072,Padre
106073,Invitado
106074,Padre
106075,Egresado
106076,Padre
106077,Egresado
106078,Invitado
106079,Egresado
106080,Invitado
106081,Egresado
106082,Padre
106083,Invitado
106084,Invitado
106085,Egresado
106086,Egresado
106087,Invitado
106088,Padre
106089,Egresado
106090,Invitado
106091,Egresado
106092,Invitado
106093,Invitado
106094,Padre
106095,Invitado
106096,Egresado
106097,Padre
106098,Invitado
106099,Egresado
106100,Padre
106101,Egresado
106102,Invitado
106103,Invitado
106104,Invitado
106105,Egresado
106106,Invitado
106107,Padre
106108,Padre
106109,Padre
106110,Padre
106111,Egresado
106112,Padre
106113,Padre
106114,Invitado
106115,Egresado
106116,Invitado
106117,Invitado
106118,Padre
106119,Padre
106120,Egresado
106121,Invitado
106122,Egresado
106123,Padre
106124,Invitado
106125,Padre
106126,Egresado
106127,Invitado
106128,Padre
106129,Egresado
106130,Padre
106131,Padre
106132,Egresado
106133,Padre
106134,Egresado
106135,Egresado
106136,Egresado
106137,Egresado
106138,Egresado
106139,Padre
106140,Egresado
106141,Invitado
106142,Padre
106143,Padre
106144,Egresado
106145,Egresado
106146,Padre
106147,Padre
106148,Padre
106149,Invitado
106150,Invitado
106151,Egresado
106152,Egresado
106153,Egresado
106154,Egresado
106155,Padre
106156,Egresado
106157,Padre
106158,Padre
106159,Egresado
106160,Egresado
106161,Egresado
106162,Invitado
106163,Egresado
106164,Padre
106165,Invitado
106166,Egresado
106167,Invitado
106168,Invitado
106169,Invitado
106170,Invitado
106171,Egresado
106172,Egresado
106173,Padre
106174,Invitado
106175,Egresado
106176,Padre
106177,Padre
106178,Egresado
106179,Invitado
106180,Padre
106181,Padre
106182,Egresado
106183,Invitado
106184,Invitado
106185,Egresado
106186,Egresado
106187,Egresado
106188,Padre
106189,Invitado
106190,Invitado
106191,Padre
106192,Padre
106193,Egresado
106194,Egresado
106195,Padre
106196,Padre
106197,Egresado
106198,Padre
106199,Padre
106200,Egresado
106201,Egresado
106202,Padre
106203,Egresado
106204,Invitado
106205,Padre
106206,Padre
106207,Padre
106208,Invitado
106209,Invitado
106210,Padre
106211,Invitado
106212,Egresado
106213,Invitado
106214,Invitado
106215,Invitado
106216,Egresado
106217,Padre
106218,Invitado
106219,Egresado
106220,Invitado
106221,Padre
106222,Invitado
106223,Egresado
106224,Padre
106225,Padre
106226,Egresado
106227,Padre
106228,Egresado
106229,Padre
106230,Egresado
106231,Padre
106232,Egresado
106233,Egresado
106234,Egresado
106235,Invitado
106236,Padre
106237,Invitado
106238,Padre
106239,Padre
106240,Padre
106241,Padre
106242,Invitado
106243,Padre
106244,Padre
106245,Egresado
106246,Padre
106247,Egresado
106248,Padre
106249,Egresado
106250,Invitado
106251,Egresado
106252,Invitado
106253,Padre
106254,Egresado
106255,Padre
106256,Invitado
106257,Egresado
106258,Invitado
106259,Invitado
106260,Egresado
106261,Padre
106262,Padre
106263,Padre
106264,Invitado
106265,Invitado
106266,Padre
106267,Padre
106268,Egresado
106269,Invitado
106270,Invitado
106271,Padre
106272,Invitado
106273,Egresado
106274,Egresado
106275,Invitado
106276,Padre
106277,Egresado
106278,Egresado
106279,Invitado
106280,Invitado
106281,Invitado
106282,Padre
106283,Padre
106284,Padre
106285,Padre
106286,Padre
106287,Egresado
106288,Invitado
106289,Egresado
106290,Egresado
106291,Egresado
106292,Invitado
106293,Egresado
106294,Egresado
106295,Padre
106296,Egresado
106297,Padre
106298,Invitado
106299,Padre
106300,Padre
106301,Padre
106302,Egresado
106303,Invitado
106304,Invitado
106305,Invitado
106306,Invitado
106307,Egresado
106308,Invitado
106309,Egresado
106310,Padre
106311,Invitado
106312,Invitado
106313,Invitado
106314,Egresado
106315,Invitado
106316,Egresado
106317,Padre
106318,Invitado
106319,Padre
106320,Egresado
106321,Invitado
106322,Padre
106323,Padre
106324,Invitado
106325,Invitado
106326,Egresado
106327,Egresado
106328,Padre
106329,Invitado
106330,Invitado
106331,Padre
106332,Padre
106333,Egresado
106334,Invitado
106335,Padre
106336,Invitado
106337,Egresado
106338,Egresado
106339,Invitado
106340,Egresado
106341,Egresado
106342,Invitado
106343,Invitado
106344,Invitado
106345,Egresado
106346,Padre
106347,Invitado
106348,Padre
106349,Padre
106350,Padre
106351,Egresado
106352,Egresado
106353,Padre
106354,Padre
106355,Invitado
106356,Invitado
106357,Egresado
106358,Invitado
106359,Padre
106360,Padre
106361,Padre
106362,Padre
106363,Padre
106364,Invitado
106365,Egresado
106366,Padre
106367,Egresado
106368,Invitado
106369,Invitado
106370,Padre
106371,Invitado
106372,Padre
106373,Egresado
106374,Invitado
106375,Padre
106376,Invitado
106377,Padre
106378,Padre
106379,Padre
106380,Invitado
106381,Egresado
106382,Egresado
106383,Padre
106384,Egresado
106385,Padre
106386,Egresado
