idAlojamiento,tipoBano,tipoHabitacion
33595,Privado,Individual
33596,Privado,Compartida
33597,Privado,Individual
33598,Privado,Compartida
33599,Publico,Individual
33600,Publico,Compartida
33601,Publico,Compartida
33602,Publico,Individual
33603,Publico,Individual
33604,Privado,Compartida
33605,Publico,Individual
33606,Privado,Compartida
33607,Privado,Individual
33608,Privado,Compartida
33609,Publico,Individual
33610,Publico,Compartida
33611,Privado,Compartida
33612,Privado,Individual
33613,Publico,Individual
33614,Publico,Compartida
33615,Privado,Individual
33616,Privado,Individual
33617,Publico,Individual
33618,Publico,Individual
33619,Publico,Individual
33620,Publico,Compartida
33621,Privado,Individual
33622,Privado,Individual
33623,Privado,Individual
33624,Privado,Individual
33625,Privado,Compartida
33626,Privado,Compartida
33627,Publico,Compartida
33628,Privado,Individual
33629,Publico,Individual
33630,Publico,Compartida
33631,Privado,Compartida
33632,Privado,Individual
33633,Publico,Compartida
33634,Publico,Individual
33635,Publico,Individual
33636,Publico,Compartida
33637,Privado,Individual
33638,Privado,Individual
33639,Publico,Compartida
33640,Privado,Individual
33641,Publico,Compartida
33642,Privado,Individual
33643,Privado,Compartida
33644,Publico,Compartida
33645,Privado,Individual
33646,Privado,Compartida
33647,Privado,Compartida
33648,Publico,Compartida
33649,Privado,Compartida
33650,Publico,Compartida
33651,Publico,Compartida
33652,Publico,Compartida
33653,Privado,Compartida
33654,Publico,Compartida
33655,Publico,Individual
33656,Publico,Compartida
33657,Privado,Individual
33658,Publico,Individual
33659,Privado,Compartida
33660,Publico,Compartida
33661,Privado,Compartida
33662,Publico,Compartida
33663,Privado,Individual
33664,Publico,Compartida
33665,Publico,Individual
33666,Privado,Individual
33667,Publico,Individual
33668,Publico,Compartida
33669,Publico,Compartida
33670,Privado,Individual
33671,Publico,Compartida
33672,Publico,Individual
33673,Privado,Compartida
33674,Privado,Individual
33675,Publico,Individual
33676,Privado,Individual
33677,Privado,Individual
33678,Privado,Individual
33679,Privado,Compartida
33680,Privado,Individual
33681,Privado,Compartida
33682,Publico,Individual
33683,Publico,Compartida
33684,Publico,Individual
33685,Privado,Individual
33686,Publico,Individual
33687,Publico,Individual
33688,Publico,Individual
33689,Publico,Individual
33690,Publico,Individual
33691,Privado,Individual
33692,Publico,Compartida
33693,Publico,Compartida
33694,Publico,Individual
33695,Privado,Compartida
33696,Privado,Compartida
33697,Privado,Compartida
33698,Publico,Compartida
33699,Privado,Individual
33700,Privado,Individual
33701,Privado,Individual
33702,Publico,Individual
33703,Privado,Compartida
33704,Privado,Individual
33705,Privado,Compartida
33706,Privado,Individual
33707,Privado,Individual
33708,Publico,Compartida
33709,Publico,Individual
33710,Publico,Individual
33711,Publico,Individual
33712,Publico,Compartida
33713,Privado,Individual
33714,Privado,Compartida
33715,Privado,Individual
33716,Privado,Individual
33717,Publico,Individual
33718,Privado,Compartida
33719,Publico,Compartida
33720,Publico,Compartida
33721,Privado,Compartida
33722,Publico,Compartida
33723,Privado,Compartida
33724,Privado,Individual
33725,Privado,Individual
33726,Privado,Individual
33727,Publico,Compartida
33728,Privado,Individual
33729,Privado,Compartida
33730,Publico,Individual
33731,Publico,Compartida
33732,Privado,Compartida
33733,Publico,Individual
33734,Privado,Compartida
33735,Publico,Individual
33736,Publico,Individual
33737,Privado,Compartida
33738,Publico,Compartida
33739,Publico,Compartida
33740,Privado,Individual
33741,Publico,Compartida
33742,Privado,Individual
33743,Publico,Compartida
33744,Privado,Individual
33745,Privado,Individual
33746,Privado,Individual
33747,Publico,Individual
33748,Privado,Individual
33749,Privado,Compartida
33750,Publico,Compartida
33751,Privado,Compartida
33752,Publico,Individual
33753,Publico,Individual
33754,Privado,Individual
33755,Privado,Compartida
33756,Publico,Compartida
33757,Privado,Compartida
33758,Privado,Compartida
33759,Publico,Individual
33760,Privado,Compartida
33761,Publico,Compartida
33762,Privado,Individual
33763,Privado,Individual
33764,Publico,Individual
33765,Privado,Individual
33766,Publico,Compartida
33767,Privado,Compartida
33768,Publico,Compartida
33769,Privado,Individual
33770,Publico,Compartida
33771,Publico,Individual
33772,Publico,Individual
33773,Publico,Compartida
33774,Privado,Compartida
33775,Publico,Individual
33776,Privado,Compartida
33777,Privado,Individual
33778,Publico,Individual
33779,Privado,Individual
33780,Publico,Individual
33781,Publico,Compartida
33782,Publico,Individual
33783,Publico,Compartida
33784,Publico,Compartida
33785,Publico,Compartida
33786,Privado,Individual
33787,Privado,Compartida
33788,Publico,Compartida
33789,Publico,Compartida
33790,Publico,Compartida
33791,Publico,Individual
33792,Privado,Compartida
33793,Publico,Individual
33794,Privado,Compartida
33795,Publico,Compartida
33796,Publico,Individual
33797,Privado,Individual
33798,Publico,Compartida
33799,Publico,Individual
33800,Publico,Compartida
33801,Publico,Individual
33802,Publico,Individual
33803,Publico,Individual
33804,Privado,Individual
33805,Privado,Compartida
33806,Privado,Compartida
33807,Privado,Individual
33808,Publico,Compartida
33809,Publico,Compartida
33810,Publico,Compartida
33811,Privado,Individual
33812,Publico,Individual
33813,Privado,Compartida
33814,Privado,Compartida
33815,Publico,Individual
33816,Publico,Compartida
33817,Publico,Compartida
33818,Publico,Individual
33819,Privado,Compartida
33820,Publico,Individual
33821,Publico,Compartida
33822,Publico,Individual
33823,Publico,Individual
33824,Publico,Compartida
33825,Publico,Compartida
33826,Publico,Compartida
33827,Privado,Compartida
33828,Privado,Compartida
33829,Publico,Compartida
33830,Privado,Compartida
33831,Privado,Compartida
33832,Privado,Compartida
33833,Publico,Individual
33834,Privado,Compartida
33835,Publico,Compartida
33836,Privado,Compartida
33837,Privado,Individual
33838,Privado,Compartida
33839,Publico,Compartida
33840,Privado,Compartida
33841,Publico,Compartida
33842,Publico,Individual
33843,Publico,Individual
33844,Privado,Individual
33845,Publico,Individual
33846,Privado,Compartida
33847,Privado,Individual
33848,Publico,Individual
33849,Privado,Individual
33850,Publico,Compartida
33851,Privado,Individual
33852,Publico,Individual
33853,Publico,Compartida
33854,Privado,Compartida
33855,Privado,Compartida
33856,Publico,Individual
33857,Privado,Compartida
33858,Publico,Compartida
33859,Privado,Compartida
33860,Publico,Compartida
33861,Publico,Compartida
33862,Publico,Compartida
33863,Publico,Compartida
33864,Privado,Individual
33865,Publico,Compartida
33866,Publico,Compartida
33867,Publico,Individual
33868,Privado,Individual
33869,Privado,Compartida
33870,Publico,Compartida
33871,Privado,Individual
33872,Publico,Individual
33873,Privado,Individual
33874,Privado,Compartida
33875,Publico,Compartida
33876,Publico,Compartida
33877,Publico,Compartida
33878,Privado,Individual
33879,Privado,Individual
33880,Privado,Individual
33881,Publico,Compartida
33882,Publico,Compartida
33883,Privado,Individual
33884,Publico,Individual
33885,Publico,Compartida
33886,Privado,Compartida
33887,Privado,Compartida
33888,Privado,Compartida
33889,Privado,Individual
33890,Privado,Compartida
33891,Publico,Compartida
33892,Publico,Compartida
33893,Publico,Individual
33894,Publico,Individual
33895,Publico,Compartida
33896,Publico,Compartida
33897,Privado,Compartida
33898,Publico,Compartida
33899,Privado,Compartida
33900,Publico,Individual
33901,Publico,Individual
33902,Publico,Compartida
33903,Privado,Compartida
33904,Publico,Individual
33905,Publico,Compartida
33906,Publico,Compartida
33907,Publico,Individual
33908,Publico,Compartida
33909,Publico,Individual
33910,Publico,Individual
33911,Publico,Individual
33912,Privado,Individual
33913,Publico,Compartida
33914,Publico,Individual
33915,Publico,Compartida
33916,Privado,Compartida
33917,Privado,Compartida
33918,Publico,Compartida
33919,Publico,Individual
33920,Privado,Compartida
33921,Privado,Individual
33922,Publico,Individual
33923,Privado,Individual
33924,Privado,Compartida
33925,Privado,Individual
33926,Publico,Individual
33927,Publico,Compartida
33928,Privado,Compartida
33929,Privado,Individual
33930,Privado,Compartida
33931,Publico,Compartida
33932,Publico,Compartida
33933,Publico,Individual
33934,Privado,Individual
33935,Privado,Compartida
33936,Privado,Compartida
33937,Publico,Individual
33938,Privado,Individual
33939,Privado,Individual
33940,Publico,Individual
33941,Privado,Compartida
33942,Privado,Individual
33943,Publico,Compartida
33944,Privado,Individual
33945,Privado,Compartida
33946,Publico,Individual
33947,Publico,Individual
33948,Publico,Individual
33949,Publico,Individual
33950,Privado,Individual
33951,Publico,Individual
33952,Publico,Compartida
33953,Privado,Compartida
33954,Privado,Individual
33955,Publico,Individual
33956,Publico,Individual
33957,Publico,Individual
33958,Privado,Individual
33959,Publico,Compartida
33960,Publico,Compartida
33961,Publico,Individual
33962,Publico,Compartida
33963,Publico,Individual
33964,Publico,Individual
33965,Privado,Compartida
33966,Publico,Individual
33967,Privado,Compartida
33968,Publico,Individual
33969,Privado,Individual
33970,Publico,Individual
33971,Publico,Compartida
33972,Publico,Compartida
33973,Publico,Individual
33974,Privado,Individual
33975,Privado,Individual
33976,Publico,Individual
33977,Privado,Compartida
33978,Privado,Individual
33979,Publico,Compartida
33980,Privado,Compartida
33981,Privado,Individual
33982,Privado,Compartida
33983,Publico,Individual
33984,Publico,Individual
33985,Privado,Individual
33986,Publico,Individual
33987,Publico,Compartida
33988,Privado,Compartida
33989,Publico,Compartida
33990,Privado,Individual
33991,Publico,Individual
33992,Privado,Compartida
33993,Privado,Individual
33994,Publico,Individual
33995,Publico,Individual
33996,Privado,Individual
33997,Privado,Individual
33998,Publico,Individual
33999,Publico,Individual
34000,Publico,Compartida
34001,Publico,Individual
34002,Privado,Individual
34003,Privado,Compartida
34004,Publico,Compartida
34005,Privado,Individual
34006,Privado,Compartida
34007,Publico,Individual
34008,Publico,Individual
34009,Privado,Individual
34010,Privado,Individual
34011,Privado,Compartida
34012,Privado,Individual
34013,Privado,Compartida
34014,Publico,Compartida
34015,Publico,Compartida
34016,Publico,Compartida
34017,Publico,Individual
34018,Publico,Compartida
34019,Privado,Compartida
34020,Publico,Compartida
34021,Publico,Individual
34022,Privado,Individual
34023,Privado,Compartida
34024,Privado,Individual
34025,Publico,Individual
34026,Publico,Compartida
34027,Publico,Individual
34028,Publico,Individual
34029,Privado,Individual
34030,Privado,Compartida
34031,Publico,Compartida
34032,Privado,Compartida
34033,Privado,Individual
34034,Publico,Compartida
34035,Publico,Individual
34036,Publico,Individual
34037,Privado,Individual
34038,Privado,Individual
34039,Publico,Individual
34040,Privado,Compartida
34041,Privado,Compartida
34042,Publico,Compartida
34043,Privado,Individual
34044,Privado,Individual
34045,Privado,Compartida
34046,Privado,Individual
34047,Privado,Compartida
34048,Privado,Individual
34049,Publico,Compartida
34050,Publico,Compartida
34051,Privado,Individual
34052,Privado,Individual
34053,Publico,Individual
34054,Privado,Compartida
34055,Publico,Individual
34056,Publico,Compartida
34057,Publico,Compartida
34058,Publico,Compartida
34059,Privado,Compartida
34060,Publico,Compartida
34061,Privado,Individual
34062,Publico,Compartida
34063,Privado,Compartida
34064,Privado,Individual
34065,Publico,Compartida
34066,Privado,Compartida
34067,Privado,Individual
34068,Publico,Compartida
34069,Privado,Individual
34070,Privado,Compartida
34071,Publico,Compartida
34072,Publico,Compartida
34073,Publico,Compartida
34074,Publico,Individual
34075,Publico,Individual
34076,Publico,Compartida
34077,Privado,Compartida
34078,Publico,Compartida
34079,Privado,Compartida
34080,Publico,Compartida
34081,Privado,Individual
34082,Publico,Compartida
34083,Publico,Individual
34084,Privado,Individual
34085,Privado,Individual
34086,Publico,Individual
34087,Privado,Individual
34088,Privado,Compartida
34089,Publico,Individual
34090,Publico,Individual
34091,Privado,Individual
34092,Privado,Compartida
34093,Privado,Compartida
34094,Privado,Individual
34095,Privado,Compartida
34096,Privado,Individual
34097,Privado,Compartida
34098,Privado,Compartida
34099,Privado,Individual
34100,Publico,Individual
34101,Privado,Compartida
34102,Publico,Compartida
34103,Publico,Compartida
34104,Publico,Compartida
34105,Publico,Individual
34106,Privado,Individual
34107,Publico,Individual
34108,Publico,Individual
34109,Privado,Individual
34110,Publico,Compartida
34111,Publico,Individual
34112,Privado,Compartida
34113,Publico,Individual
34114,Privado,Compartida
34115,Publico,Individual
34116,Publico,Individual
34117,Publico,Individual
34118,Privado,Compartida
34119,Privado,Individual
34120,Privado,Individual
34121,Publico,Individual
34122,Publico,Compartida
34123,Publico,Compartida
34124,Privado,Compartida
34125,Privado,Compartida
34126,Privado,Individual
34127,Privado,Individual
34128,Privado,Compartida
34129,Privado,Individual
34130,Publico,Compartida
34131,Privado,Compartida
34132,Privado,Compartida
34133,Publico,Individual
34134,Publico,Individual
34135,Privado,Compartida
34136,Publico,Compartida
34137,Publico,Compartida
34138,Publico,Individual
34139,Publico,Compartida
34140,Publico,Individual
34141,Privado,Compartida
34142,Publico,Compartida
34143,Publico,Compartida
34144,Publico,Individual
34145,Publico,Compartida
34146,Publico,Compartida
34147,Privado,Compartida
34148,Privado,Individual
34149,Privado,Compartida
34150,Privado,Individual
34151,Privado,Individual
34152,Privado,Individual
34153,Privado,Compartida
34154,Publico,Individual
34155,Publico,Compartida
34156,Privado,Individual
34157,Publico,Individual
34158,Publico,Individual
34159,Privado,Individual
34160,Privado,Compartida
34161,Privado,Individual
34162,Publico,Compartida
34163,Publico,Individual
34164,Publico,Compartida
34165,Publico,Compartida
34166,Publico,Compartida
34167,Privado,Compartida
34168,Publico,Individual
34169,Publico,Compartida
34170,Privado,Compartida
34171,Privado,Individual
34172,Publico,Compartida
34173,Privado,Individual
34174,Publico,Individual
34175,Publico,Compartida
34176,Privado,Individual
34177,Publico,Compartida
34178,Privado,Compartida
