idMiembroActivo,carnet,tipo
2929,201290221,Profesor visitante
2930,202054846,Estudiante
2931,200459368,Profesor titular
2932,200907312,Profesor visitante
2933,200863869,Estudiante
2934,201456128,Profesor titular
2935,200091886,Estudiante
2936,202020494,Estudiante
2937,201435850,Profesor titular
2938,200237970,Empleado
2939,200301504,Profesor titular
2940,200818460,Profesor visitante
2941,201405815,Profesor titular
2942,200323339,Profesor visitante
2943,200458601,Estudiante
2944,200798478,Estudiante
2945,201312819,Empleado
2946,201851921,Empleado
2947,200360444,Empleado
2948,202014401,Estudiante
2949,201570224,Estudiante
2950,200913275,Estudiante
2951,201272366,Estudiante
2952,200260771,Profesor titular
2953,201116363,Empleado
2954,201246227,Estudiante
2955,201228212,Estudiante
2956,200201936,Profesor titular
2957,200810563,Estudiante
2958,201662622,Profesor visitante
2959,201683054,Empleado
2960,201991754,Profesor visitante
2961,200295773,Profesor visitante
2962,200280933,Profesor titular
2963,201493415,Estudiante
2964,200508077,Empleado
2965,202181940,Profesor visitante
2966,202166908,Estudiante
2967,201361450,Empleado
2968,201517874,Profesor titular
2969,201435429,Empleado
2970,202215687,Estudiante
2971,200138956,Estudiante
2972,200544703,Estudiante
2973,201082260,Empleado
2974,200213952,Profesor titular
2975,200373700,Profesor visitante
2976,201416500,Profesor titular
2977,201452436,Profesor visitante
2978,200488268,Estudiante
2979,201596694,Empleado
2980,200551091,Estudiante
2981,201515536,Estudiante
2982,200730671,Profesor visitante
2983,200133238,Empleado
2984,201519336,Empleado
2985,202092924,Estudiante
2986,201794860,Profesor visitante
2987,200179784,Empleado
2988,202117890,Estudiante
2989,202249978,Estudiante
2990,200559949,Profesor titular
2991,200844188,Estudiante
2992,200239160,Profesor visitante
2993,201511655,Empleado
2994,201119345,Profesor visitante
2995,200881841,Profesor titular
2996,202084807,Profesor visitante
2997,200850848,Profesor titular
2998,202116118,Estudiante
2999,200960281,Profesor visitante
3000,200036411,Profesor visitante
3001,200704969,Estudiante
3002,200008257,Empleado
3003,202118669,Profesor visitante
3004,202068124,Profesor titular
3005,200118017,Profesor titular
3006,201210786,Profesor titular
3007,200811977,Empleado
3008,202279687,Empleado
3009,201681727,Estudiante
3010,201600937,Profesor visitante
3011,200463203,Profesor visitante
3012,201572668,Profesor visitante
3013,201055757,Empleado
3014,201354233,Profesor visitante
3015,201055062,Estudiante
3016,201852576,Profesor visitante
3017,201297501,Profesor titular
3018,202276637,Profesor visitante
3019,200661717,Empleado
3020,202216864,Estudiante
3021,200905258,Empleado
3022,201186790,Estudiante
3023,200917916,Profesor titular
3024,201419029,Profesor visitante
3025,201631020,Estudiante
3026,201756287,Profesor visitante
3027,201917103,Estudiante
3028,202220784,Profesor visitante
3029,202047546,Empleado
3030,202247691,Profesor titular
3031,201081600,Profesor titular
3032,200035527,Profesor visitante
3033,201207721,Estudiante
3034,202001390,Profesor visitante
3035,201327094,Profesor titular
3036,201786981,Profesor titular
3037,201259241,Empleado
3038,200719502,Profesor visitante
3039,200234995,Estudiante
3040,201114938,Empleado
3041,202311861,Estudiante
3042,200839124,Estudiante
3043,201645254,Estudiante
3044,201608580,Estudiante
3045,201408805,Estudiante
3046,201613177,Empleado
3047,201663153,Profesor titular
3048,200796953,Profesor visitante
3049,200014406,Empleado
3050,200491853,Profesor visitante
3051,201232446,Profesor titular
3052,201016942,Profesor titular
3053,200713703,Empleado
3054,202170617,Estudiante
3055,200564848,Empleado
3056,201041427,Profesor titular
3057,200436209,Estudiante
3058,202076366,Profesor visitante
3059,200222152,Profesor titular
3060,200882477,Empleado
3061,201157577,Profesor visitante
3062,200673925,Profesor visitante
3063,200341343,Profesor visitante
3064,201027673,Estudiante
3065,202192611,Empleado
3066,200878070,Estudiante
3067,201400605,Estudiante
3068,201089001,Empleado
3069,200208844,Empleado
3070,201056163,Profesor visitante
3071,200320744,Profesor titular
3072,200787526,Profesor visitante
3073,201630226,Profesor visitante
3074,202189396,Profesor visitante
3075,200763351,Empleado
3076,201853876,Empleado
3077,200801491,Empleado
3078,200181287,Profesor titular
3079,200362824,Empleado
3080,200954850,Empleado
3081,200187179,Empleado
3082,201987787,Profesor titular
3083,201194698,Estudiante
3084,200484845,Profesor visitante
3085,201140909,Profesor titular
3086,201461984,Profesor titular
3087,201475570,Profesor visitante
3088,201538551,Profesor titular
3089,201061448,Estudiante
3090,202283595,Profesor visitante
3091,200087557,Profesor titular
3092,201865211,Profesor visitante
3093,201245993,Estudiante
3094,201287862,Profesor visitante
3095,200192071,Empleado
3096,201269499,Empleado
3097,200659100,Empleado
3098,201914975,Empleado
3099,202095810,Empleado
3100,201560014,Profesor titular
3101,201205644,Profesor titular
3102,201923227,Profesor visitante
3103,201074803,Estudiante
3104,200491859,Profesor visitante
3105,200255391,Estudiante
3106,201078380,Profesor titular
3107,200217859,Estudiante
3108,200063083,Empleado
3109,202116773,Empleado
3110,201596645,Profesor visitante
3111,201138623,Empleado
3112,202088076,Profesor visitante
3113,201569818,Profesor visitante
3114,200345398,Estudiante
3115,202311812,Profesor visitante
3116,200519542,Empleado
3117,200260477,Profesor visitante
3118,201975092,Empleado
3119,200275680,Profesor visitante
3120,200669319,Estudiante
3121,202257503,Profesor visitante
3122,202215031,Estudiante
3123,202258225,Profesor visitante
3124,200173576,Empleado
3125,200035847,Profesor titular
3126,200595793,Profesor titular
3127,200668211,Profesor titular
3128,200269584,Empleado
3129,201648900,Profesor visitante
3130,200049808,Profesor visitante
3131,201427598,Empleado
3132,200258383,Profesor visitante
3133,200644809,Profesor titular
3134,202106669,Estudiante
3135,200456968,Empleado
3136,201996480,Estudiante
3137,201988698,Profesor titular
3138,201249421,Profesor visitante
3139,200304830,Profesor visitante
3140,200928616,Profesor visitante
3141,202042156,Empleado
3142,201728135,Profesor visitante
3143,201493323,Estudiante
3144,202036400,Estudiante
3145,201066093,Profesor titular
3146,200775803,Empleado
3147,200191458,Empleado
3148,202088205,Estudiante
3149,201379814,Profesor titular
3150,200434368,Profesor visitante
3151,201443112,Profesor visitante
3152,202063353,Empleado
3153,200847775,Empleado
3154,200883649,Profesor titular
3155,201326037,Profesor visitante
3156,200380565,Profesor titular
3157,201600485,Profesor visitante
3158,201390961,Profesor titular
3159,201008650,Estudiante
3160,201040395,Empleado
3161,200794846,Estudiante
3162,201314819,Profesor titular
3163,200676850,Estudiante
3164,202241322,Empleado
3165,202273952,Profesor titular
3166,201893112,Profesor titular
3167,201075922,Profesor visitante
3168,200365383,Estudiante
3169,201089554,Profesor visitante
3170,201100887,Profesor titular
3171,200791308,Profesor titular
3172,202040041,Profesor visitante
3173,200259958,Estudiante
3174,202100567,Profesor titular
3175,201065225,Profesor titular
3176,200469018,Profesor visitante
3177,202210936,Empleado
3178,201900901,Empleado
3179,201678851,Estudiante
3180,201207712,Empleado
3181,200592438,Profesor visitante
3182,201258052,Estudiante
3183,200930024,Profesor visitante
3184,200766551,Profesor visitante
3185,201512463,Profesor visitante
3186,200831630,Estudiante
3187,201304013,Profesor titular
3188,200620887,Profesor visitante
3189,201207587,Profesor visitante
3190,200225939,Estudiante
3191,201828117,Estudiante
3192,200314188,Profesor visitante
3193,200214030,Profesor visitante
3194,202087543,Profesor titular
3195,200373949,Profesor visitante
3196,201912209,Estudiante
3197,201242288,Estudiante
3198,200563575,Profesor titular
3199,201584730,Profesor titular
3200,200283687,Profesor visitante
3201,200476096,Empleado
3202,202137040,Profesor titular
3203,201954810,Profesor titular
3204,200237307,Empleado
3205,201665827,Profesor visitante
3206,201414403,Profesor titular
3207,201489356,Empleado
3208,201524567,Profesor visitante
3209,202003254,Profesor titular
3210,202229747,Estudiante
3211,200714950,Estudiante
3212,201606744,Estudiante
3213,200930451,Profesor visitante
3214,200378967,Estudiante
3215,201242024,Profesor visitante
3216,201285240,Profesor visitante
3217,201773853,Estudiante
3218,201740809,Profesor visitante
3219,201196582,Profesor visitante
3220,202011949,Profesor titular
3221,201661806,Profesor titular
3222,201506517,Profesor titular
3223,200615398,Empleado
3224,201842640,Estudiante
3225,200834118,Profesor titular
3226,201678736,Estudiante
3227,200233563,Profesor titular
3228,201906385,Profesor titular
3229,200051305,Empleado
3230,200992311,Empleado
3231,200411443,Empleado
3232,200862232,Profesor visitante
3233,200474018,Estudiante
3234,200783339,Estudiante
3235,202248637,Profesor visitante
3236,202288411,Profesor visitante
3237,201966735,Profesor visitante
3238,200753069,Profesor visitante
3239,200647005,Estudiante
3240,202099340,Estudiante
3241,201904981,Empleado
3242,202050255,Profesor visitante
3243,200408228,Profesor visitante
3244,200267125,Profesor visitante
3245,200371784,Profesor titular
3246,201870910,Profesor titular
3247,200858929,Estudiante
3248,202006924,Empleado
3249,200025914,Estudiante
3250,202017698,Estudiante
3251,201302115,Empleado
3252,200402639,Empleado
3253,201693382,Empleado
3254,200653281,Profesor visitante
3255,202200151,Estudiante
3256,200361118,Empleado
3257,201128004,Profesor visitante
3258,201288985,Empleado
3259,200122176,Profesor visitante
3260,202142430,Empleado
3261,202063125,Profesor visitante
3262,201288764,Estudiante
3263,200440018,Profesor visitante
3264,201518235,Empleado
3265,201276321,Profesor titular
3266,202217085,Estudiante
3267,201382230,Estudiante
3268,202095899,Profesor visitante
3269,201948544,Profesor titular
3270,201178541,Profesor titular
3271,201967420,Empleado
3272,200984628,Profesor titular
3273,200540840,Profesor visitante
3274,200431253,Profesor visitante
3275,200786139,Profesor titular
3276,202209908,Profesor titular
3277,201888549,Profesor visitante
3278,202181675,Profesor titular
3279,201074512,Profesor visitante
3280,200558337,Empleado
3281,201064266,Profesor visitante
3282,201226707,Empleado
3283,200383083,Empleado
3284,200835815,Profesor visitante
3285,200783127,Estudiante
3286,201426780,Profesor titular
3287,201018936,Profesor titular
3288,200109629,Profesor titular
3289,201563427,Estudiante
3290,201405867,Empleado
3291,200776904,Profesor titular
3292,202052478,Estudiante
3293,200621913,Estudiante
3294,201893833,Profesor visitante
3295,201408574,Profesor titular
3296,200526194,Estudiante
3297,201085766,Empleado
3298,200779421,Profesor visitante
3299,200572971,Profesor titular
3300,202219238,Estudiante
3301,200481930,Estudiante
3302,200816738,Profesor titular
3303,202001738,Empleado
3304,200503349,Empleado
3305,200369029,Empleado
3306,200594305,Profesor visitante
3307,200042268,Estudiante
3308,201736658,Profesor titular
3309,200588693,Empleado
3310,201281439,Estudiante
3311,200327196,Profesor titular
3312,200978498,Empleado
3313,200089588,Estudiante
3314,201820439,Empleado
3315,202140698,Estudiante
3316,201371856,Profesor titular
3317,200095567,Profesor titular
3318,200625024,Profesor visitante
3319,202047633,Profesor visitante
3320,202026204,Profesor titular
3321,201229155,Profesor visitante
3322,201155675,Profesor visitante
3323,202109748,Profesor titular
3324,201984348,Estudiante
3325,200053608,Empleado
3326,201904230,Profesor titular
3327,200945051,Estudiante
3328,201343796,Empleado
3329,201382649,Profesor titular
3330,200624953,Empleado
3331,200407226,Profesor titular
3332,200915643,Profesor visitante
3333,201152793,Profesor visitante
3334,201396339,Profesor visitante
3335,200122438,Profesor visitante
3336,201408730,Profesor titular
3337,202099411,Estudiante
3338,201482370,Profesor titular
3339,200572132,Estudiante
3340,201151010,Profesor visitante
3341,200678359,Empleado
3342,201249163,Profesor visitante
3343,200874909,Profesor titular
3344,201930811,Profesor visitante
3345,201805448,Profesor visitante
3346,200078474,Estudiante
3347,202308120,Estudiante
3348,202217794,Estudiante
3349,202238590,Profesor titular
3350,200026407,Profesor visitante
3351,202046417,Profesor titular
3352,201424056,Profesor titular
3353,200482296,Estudiante
3354,201331384,Empleado
3355,201387700,Empleado
3356,200699121,Profesor titular
3357,201328239,Profesor titular
3358,201378780,Profesor visitante
3359,200182710,Estudiante
3360,200644174,Profesor visitante
3361,200712389,Profesor titular
3362,200488017,Empleado
3363,201034021,Empleado
3364,201012336,Profesor visitante
3365,201971012,Profesor titular
3366,200555398,Profesor visitante
3367,201197281,Profesor titular
3368,201252999,Empleado
3369,200472636,Profesor titular
3370,202093296,Profesor visitante
3371,200471155,Empleado
3372,200943091,Profesor visitante
3373,201229360,Estudiante
3374,201001500,Profesor visitante
3375,201222989,Estudiante
3376,201468637,Profesor visitante
3377,201313505,Estudiante
3378,201735060,Estudiante
3379,202244376,Empleado
3380,201195346,Profesor titular
3381,202001063,Empleado
3382,200548001,Empleado
3383,200730603,Estudiante
3384,200006930,Empleado
3385,202206813,Profesor titular
3386,200857976,Estudiante
3387,202217768,Empleado
3388,201638278,Estudiante
3389,201376768,Estudiante
3390,201442150,Empleado
3391,202150365,Profesor titular
3392,201959377,Profesor titular
3393,201191425,Empleado
3394,200940922,Empleado
3395,201974122,Empleado
3396,200273267,Profesor visitante
3397,201263317,Profesor titular
3398,200624265,Estudiante
3399,200949230,Profesor visitante
3400,200950337,Empleado
3401,201807136,Empleado
3402,201974111,Profesor visitante
3403,202111932,Profesor visitante
3404,200301156,Profesor titular
3405,200645010,Empleado
3406,201611151,Estudiante
3407,200950719,Profesor visitante
3408,200318618,Profesor visitante
3409,201091430,Profesor titular
3410,201648868,Empleado
3411,200860284,Profesor titular
3412,202189192,Empleado
3413,201006561,Estudiante
3414,200904936,Estudiante
3415,202308920,Empleado
3416,200608998,Profesor titular
3417,200499982,Estudiante
3418,201947508,Profesor titular
3419,200725838,Profesor titular
3420,200599307,Estudiante
3421,200021596,Profesor titular
3422,200335021,Empleado
3423,202123379,Empleado
3424,201045964,Empleado
3425,201693550,Profesor titular
3426,201345026,Profesor visitante
3427,201785660,Profesor titular
3428,201891902,Empleado
3429,200644358,Profesor visitante
3430,200794098,Profesor titular
3431,200612119,Profesor visitante
3432,201833382,Empleado
3433,200436382,Profesor visitante
3434,201197293,Estudiante
3435,201976476,Profesor visitante
3436,200043919,Profesor visitante
3437,200409708,Empleado
3438,200752743,Estudiante
3439,200209604,Empleado
3440,200538239,Profesor visitante
3441,201992087,Empleado
3442,200506288,Estudiante
3443,200926185,Empleado
